Latitude,Longitude,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
43.78,-79.47,1995-05-28,1995,5,28,,16.5,,11,,13.8,,4.2,,0,,27.6,,0,,27.6,,0,,,,,
43.78,-79.47,1995-05-29,1995,5,29,,18.5,,11.5,,15,,3,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,1995-05-30,1995,5,30,,25,,12,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-05-31,1995,5,31,,27.5,,13.5,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-01,1995,6,1,,26.5,,10.5,,18.5,,0,,0.5,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,1995-06-02,1995,6,2,,21,,17.5,,19.3,,0,,1.3,,11.8,,0,,11.8,,0,,,,,
43.78,-79.47,1995-06-03,1995,6,3,,20.5,,16,,18.3,,0,,0.3,,1.2,,0,,1.2,,0,,,,,
43.78,-79.47,1995-06-04,1995,6,4,,24.5,,10,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-05,1995,6,5,,26.5,,9.5,,18,,0,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-06,1995,6,6,,27,,11.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-07,1995,6,7,,29.5,,14.5,,22,,0,,4,,8.4,,0,,8.4,,0,,,,,
43.78,-79.47,1995-06-08,1995,6,8,,17,,8.5,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-09,1995,6,9,,19.5,,6,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-10,1995,6,10,,21.5,,9.5,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-11,1995,6,11,,22.5,,14,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-12,1995,6,12,,20,,10.5,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-13,1995,6,13,,26,,9.5,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-14,1995,6,14,,24.5,,13.5,,19,,0,,1,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-15,1995,6,15,,24.5,,10,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-16,1995,6,16,,25.5,,8,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-17,1995,6,17,,31.5,,12.5,,22,,0,,4,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-06-18,1995,6,18,,33,,21.5,,27.3,,0,,9.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-19,1995,6,19,,35.5,,22,,28.8,,0,,10.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-20,1995,6,20,,30.5,,19.5,,25,,0,,7,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-21,1995,6,21,,26,,14.5,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-22,1995,6,22,,27.5,,13,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-23,1995,6,23,,27,,17.5,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-24,1995,6,24,,28.5,,15.5,,22,,0,,4,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-25,1995,6,25,,27.5,,18,,22.8,,0,,4.8,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-06-26,1995,6,26,,27.5,,20.5,,24,,0,,6,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-06-27,1995,6,27,,21,,19,,20,,0,,2,,29,,0,,29,,0,,,,,
43.78,-79.47,1995-06-28,1995,6,28,,23,,17.5,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-06-29,1995,6,29,,27,,17.5,,22.3,,0,,4.3,,4.2,,0,,4.2,,0,,,,,
43.78,-79.47,1995-06-30,1995,6,30,,25.5,,18.5,,22,,0,,4,,1,,0,,1,,0,,,,,
43.78,-79.47,1995-07-01,1995,7,1,,26,,18,,22,,0,,4,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-02,1995,7,2,,21,,10.5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-03,1995,7,3,,23,,7.5,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-04,1995,7,4,,27.5,,10.5,,19,,0,,1,,3.2,,0,,3.2,,0,,,,,
43.78,-79.47,1995-07-05,1995,7,5,,29,,20,,24.5,,0,,6.5,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-07-06,1995,7,6,,27,,22,,24.5,,0,,6.5,,1.6,,0,,1.6,,0,,,,,
43.78,-79.47,1995-07-07,1995,7,7,,22.5,,17,,19.8,,0,,1.8,,3.5,,0,,3.5,,0,,,,,
43.78,-79.47,1995-07-08,1995,7,8,,17,,11.5,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-09,1995,7,9,,22,,8.5,,15.3,,2.7,,0,,0.8,,0,,0.8,,0,,,,,
43.78,-79.47,1995-07-10,1995,7,10,,24.5,,10,,17.3,,0.7,,0,,0.6,,0,,0.6,,0,,,,,
43.78,-79.47,1995-07-11,1995,7,11,,27.5,,15.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-12,1995,7,12,,26.5,,12,,19.3,,0,,1.3,,1.2,,0,,1.2,,0,,,,,
43.78,-79.47,1995-07-13,1995,7,13,,34.5,,17,,25.8,,0,,7.8,,13.2,,0,,13.2,,0,,,,,
43.78,-79.47,1995-07-14,1995,7,14,,36,,21.5,,28.8,,0,,10.8,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-07-15,1995,7,15,,31.5,,21.5,,26.5,,0,,8.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-16,1995,7,16,,28,,21,,24.5,,0,,6.5,,1.4,,0,,1.4,,0,,,,,
43.78,-79.47,1995-07-17,1995,7,17,,29,,19,,24,,0,,6,,6.4,,0,,6.4,,0,,,,,
43.78,-79.47,1995-07-18,1995,7,18,,25.5,,18.5,,22,,0,,4,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-19,1995,7,19,,26.5,,15.5,,21,,0,,3,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,1995-07-20,1995,7,20,,26,,19.5,,22.8,,0,,4.8,,3.8,,0,,3.8,,0,,,,,
43.78,-79.47,1995-07-21,1995,7,21,,28,,19,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-22,1995,7,22,,29.5,,14,,21.8,,0,,3.8,,1.4,,0,,1.4,,0,,,,,
43.78,-79.47,1995-07-23,1995,7,23,,28,,19.5,,23.8,,0,,5.8,,9.2,,0,,9.2,,0,,,,,
43.78,-79.47,1995-07-24,1995,7,24,,25.5,,15,,20.3,,0,,2.3,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-07-25,1995,7,25,,28,,17.5,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-26,1995,7,26,,32,,20,,26,,0,,8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-27,1995,7,27,,30,,19.5,,24.8,,0,,6.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-28,1995,7,28,,29.5,,19.5,,24.5,,0,,6.5,,16.2,,0,,16.2,,0,,,,,
43.78,-79.47,1995-07-29,1995,7,29,,31,,19.5,,25.3,,0,,7.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-30,1995,7,30,,28,,14.5,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-07-31,1995,7,31,,31.5,,14.5,,23,,0,,5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-01,1995,8,1,,34.5,,18.5,,26.5,,0,,8.5,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-08-02,1995,8,2,,23.5,,17,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-03,1995,8,3,,23,,19,,21,,0,,3,,31.4,,0,,31.4,,0,,,,,
43.78,-79.47,1995-08-04,1995,8,4,,28,,20.5,,24.3,,0,,6.3,,46.1,,0,,46.1,,0,,,,,
43.78,-79.47,1995-08-05,1995,8,5,,27,,19.5,,23.3,,0,,5.3,,23,,0,,23,,0,,,,,
43.78,-79.47,1995-08-06,1995,8,6,,25,,18.5,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-07,1995,8,7,,24.5,,16,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-08,1995,8,8,,24.5,,18,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-09,1995,8,9,,24.5,,15.5,,20,,0,,2,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-10,1995,8,10,,27.5,,16.5,,22,,0,,4,,5.4,,0,,5.4,,0,,,,,
43.78,-79.47,1995-08-11,1995,8,11,,31,,19,,25,,0,,7,,6.8,,0,,6.8,,0,,,,,
43.78,-79.47,1995-08-12,1995,8,12,,28,,22,,25,,0,,7,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-08-13,1995,8,13,,26.5,,15,,20.8,,0,,2.8,,4,,0,,4,,0,,,,,
43.78,-79.47,1995-08-14,1995,8,14,,29.5,,17.5,,23.5,,0,,5.5,,12.2,,0,,12.2,,0,,,,,
43.78,-79.47,1995-08-15,1995,8,15,,32.5,,21.5,,27,,0,,9,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-16,1995,8,16,,29.5,,17.5,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-17,1995,8,17,,28,,18.5,,23.3,,0,,5.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-18,1995,8,18,,32,,21,,26.5,,0,,8.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-19,1995,8,19,,28,,15.5,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-20,1995,8,20,,31.5,,17,,24.3,,0,,6.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-21,1995,8,21,,30.5,,14.5,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-22,1995,8,22,,23.5,,15.5,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-23,1995,8,23,,28,,10.5,,19.3,,0,,1.3,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-08-24,1995,8,24,,22.5,,17,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-25,1995,8,25,,22.5,,7.5,,15,,3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-26,1995,8,26,,27,,13.5,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-27,1995,8,27,,23.5,,17.5,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-28,1995,8,28,,23.5,,12,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-29,1995,8,29,,27.5,,15.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-30,1995,8,30,,23.5,,11,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-08-31,1995,8,31,,29.5,,16,,22.8,,0,,4.8,,5,,0,,5,,0,,,,,
43.78,-79.47,1995-09-01,1995,9,1,,22.5,,14,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-02,1995,9,2,,23,,9,,16,,2,,0,,1.4,,0,,1.4,,0,,,,,
43.78,-79.47,1995-09-03,1995,9,3,,25,,15,,20,,0,,2,,0.7,,0,,0.7,,0,,,,,
43.78,-79.47,1995-09-04,1995,9,4,,26,,11.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-05,1995,9,5,,29.5,,11.5,,20.5,,0,,2.5,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-09-06,1995,9,6,,22.5,,15.5,,19,,0,,1,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-09-07,1995,9,7,,22.5,,13.5,,18,,0,,0,,11.2,,0,,11.2,,0,,,,,
43.78,-79.47,1995-09-08,1995,9,8,,14,,5,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-09,1995,9,9,,20,,6,,13,,5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-10,1995,9,10,,16,,4,,10,,8,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-11,1995,9,11,,21,,3.5,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-12,1995,9,12,,24.5,,7,,15.8,,2.2,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-09-13,1995,9,13,,27.5,,20,,23.8,,0,,5.8,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-09-14,1995,9,14,,17.5,,14,,15.8,,2.2,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-09-15,1995,9,15,,16.5,,2.5,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-16,1995,9,16,,24,,5.5,,14.8,,3.2,,0,,4.4,,0,,4.4,,0,,,,,
43.78,-79.47,1995-09-17,1995,9,17,,20,,14.5,,17.3,,0.7,,0,,6.2,,0,,6.2,,0,,,,,
43.78,-79.47,1995-09-18,1995,9,18,,17,,2.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-19,1995,9,19,,18.5,,4,,11.3,,6.7,,0,,1.2,,0,,1.2,,0,,,,,
43.78,-79.47,1995-09-20,1995,9,20,,14.5,,10,,12.3,,5.7,,0,,3.3,,0,,3.3,,0,,,,,
43.78,-79.47,1995-09-21,1995,9,21,,20,,11.5,,15.8,,2.2,,0,,2.4,,0,,2.4,,0,,,,,
43.78,-79.47,1995-09-22,1995,9,22,,14.5,,10.5,,12.5,,5.5,,0,,1.1,,0,,1.1,,0,,,,,
43.78,-79.47,1995-09-23,1995,9,23,,14.5,,3.5,,9,,9,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-24,1995,9,24,,15,,3.5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-25,1995,9,25,,17,,6,,11.5,,6.5,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-09-26,1995,9,26,,18,,5,,11.5,,6.5,,0,,0.6,,0,,0.6,,0,,,,,
43.78,-79.47,1995-09-27,1995,9,27,,23.5,,6.5,,15,,3,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-28,1995,9,28,,16,,6.5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-29,1995,9,29,,22,,4,,13,,5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-09-30,1995,9,30,,21.5,,7.5,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-01,1995,10,1,,22,,8.5,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-02,1995,10,2,,22.5,,9,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-03,1995,10,3,,13.5,,7.5,,10.5,,7.5,,0,,9.4,,0,,9.4,,0,,,,,
43.78,-79.47,1995-10-04,1995,10,4,,16,,9,,12.5,,5.5,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-10-05,1995,10,5,,13.5,,10,,11.8,,6.2,,0,,60.6,,0,,60.6,,0,,,,,
43.78,-79.47,1995-10-06,1995,10,6,,15,,10.5,,12.8,,5.2,,0,,6.1,,0,,6.1,,0,,,,,
43.78,-79.47,1995-10-07,1995,10,7,,17,,11,,14,,4,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-10-08,1995,10,8,,13.5,,8.5,,11,,7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-09,1995,10,9,,16,,8,,12,,6,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-10,1995,10,10,,18.5,,6.5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-11,1995,10,11,,21.5,,6,,13.8,,4.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-12,1995,10,12,,26.5,,12.5,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-13,1995,10,13,,24.5,,9.5,,17,,1,,0,,3.8,,0,,3.8,,0,,,,,
43.78,-79.47,1995-10-14,1995,10,14,,17.5,,10,,13.8,,4.2,,0,,11.8,,0,,11.8,,0,,,,,
43.78,-79.47,1995-10-15,1995,10,15,,11,,5.5,,8.3,,9.7,,0,,0.7,,0,,0.7,,0,,,,,
43.78,-79.47,1995-10-16,1995,10,16,,11.5,,3.5,,7.5,,10.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-10-17,1995,10,17,,13.5,,-2,,5.8,,12.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-18,1995,10,18,,20.5,,10.5,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-19,1995,10,19,,12.5,,3,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-20,1995,10,20,,21,,7.5,,14.3,,3.7,,0,,23.2,,0,,23.2,,0,,,,,
43.78,-79.47,1995-10-21,1995,10,21,,10,,7.5,,8.8,,9.2,,0,,1.3,,0,,1.3,,0,,,,,
43.78,-79.47,1995-10-22,1995,10,22,,10,,4,,7,,11,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-23,1995,10,23,,18.5,,2,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-24,1995,10,24,,15.5,,3.5,,9.5,,8.5,,0,,0.4,,0,,0.4,,0,,,,,
43.78,-79.47,1995-10-25,1995,10,25,,8.5,,6.5,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-26,1995,10,26,,14.5,,1,,7.8,,10.2,,0,,0,T,0,,0,T,0,,,,,
43.78,-79.47,1995-10-27,1995,10,27,,13.5,,8,,10.8,,7.2,,0,,11.9,,0,,11.9,,0,,,,,
43.78,-79.47,1995-10-28,1995,10,28,,11.5,,8.5,,10,,8,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-10-29,1995,10,29,,8,,1.5,,4.8,,13.2,,0,,0.2,,0,,0.2,,0,,,,,
43.78,-79.47,1995-10-30,1995,10,30,,8,,-0.5,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-10-31,1995,10,31,,6,,0.5,,3.3,,14.7,,0,,6.2,,0,,6.2,,0,,,,,
43.78,-79.47,1995-11-01,1995,11,1,,12,,2.5,,7.3,,10.7,,0,,14.4,,0,,14.4,,0,,,,,
43.78,-79.47,1995-11-02,1995,11,2,,18.5,,4,,11.3,,6.7,,0,,3.4,,0,,3.4,,0,,,,,
43.78,-79.47,1995-11-03,1995,11,3,,6,,2.5,,4.3,,13.7,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-11-04,1995,11,4,,4.5,,-1.5,,1.5,,16.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-11-05,1995,11,5,,5,,-1.5,,1.8,,16.2,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-11-06,1995,11,6,,6,,-3,,1.5,,16.5,,0,,2.8,,0,,2.8,,0,,,,,
43.78,-79.47,1995-11-07,1995,11,7,,7,,1.5,,4.3,,13.7,,0,,5.4,,0.8,,6,,0,,,,,
43.78,-79.47,1995-11-08,1995,11,8,,2,,-1,,0.5,,17.5,,0,,0,,0,T,0,T,1,,,,,
43.78,-79.47,1995-11-09,1995,11,9,,1.5,,-5.5,,-2,,20,,0,,0,,0.8,,0.4,,0,,,,,
43.78,-79.47,1995-11-10,1995,11,10,,10,,-2.5,,3.8,,14.2,,0,,11,,0,,11,,1,,,,,
43.78,-79.47,1995-11-11,1995,11,11,,12,,6.5,,9.3,,8.7,,0,,31.8,,0,,31.8,,0,,,,,
43.78,-79.47,1995-11-12,1995,11,12,,0.5,,-3,,-1.3,,19.3,,0,,0,,2.8,,2.2,,0,,,,,
43.78,-79.47,1995-11-13,1995,11,13,,2,,-3,,-0.5,,18.5,,0,,2.6,,1.4,,5,,2,,,,,
43.78,-79.47,1995-11-14,1995,11,14,,3,,-0.5,,1.3,,16.7,,0,,3.4,,7,,11.4,,1,,,,,
43.78,-79.47,1995-11-15,1995,11,15,,0.5,,-1,,-0.3,,18.3,,0,,0,,2.6,,2.2,,5,,,,,
43.78,-79.47,1995-11-16,1995,11,16,,2,,-2.5,,-0.3,,18.3,,0,,0,,0,,0,,6,,,,,
43.78,-79.47,1995-11-17,1995,11,17,,4.5,,-6.5,,-1,,19,,0,,0,,0.6,,0.6,,3,,,,,
43.78,-79.47,1995-11-18,1995,11,18,,1.5,,-3.5,,-1,,19,,0,,0,T,3.2,,3.2,,1,,,,,
43.78,-79.47,1995-11-19,1995,11,19,,3,,-1.5,,0.8,,17.2,,0,,0,,0,,0,,1,,,,,
43.78,-79.47,1995-11-20,1995,11,20,,5.5,,-0.5,,2.5,,15.5,,0,,0,T,0,,0,T,0,T,,,,
43.78,-79.47,1995-11-21,1995,11,21,,3,,0.5,,1.8,,16.2,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-11-22,1995,11,22,,1.5,,-1.5,,0,,18,,0,,0,,1.2,,1,,0,,,,,
43.78,-79.47,1995-11-23,1995,11,23,,1.5,,-2.5,,-0.5,,18.5,,0,,0,,0,T,0,T,1,,,,,
43.78,-79.47,1995-11-24,1995,11,24,,0.5,,-9,,-4.3,,22.3,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-11-25,1995,11,25,,3,,-5,,-1,,19,,0,,0,,0.4,,0.4,,0,,,,,
43.78,-79.47,1995-11-26,1995,11,26,,2,,0.5,,1.3,,16.7,,0,,1.1,,4.6,,5.7,,0,,,,,
43.78,-79.47,1995-11-27,1995,11,27,,1.5,,-0.5,,0.5,,17.5,,0,,17.8,,0.6,,18.6,,0,T,,,,
43.78,-79.47,1995-11-28,1995,11,28,,-4,,-7,,-5.5,,23.5,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,1995-11-29,1995,11,29,,-2.5,,-10,,-6.3,,24.3,,0,,0,,0,T,0,T,0,T,,,,
43.78,-79.47,1995-11-30,1995,11,30,,4,,-6,,-1,,19,,0,,0.2,,6.2,,7.6,,0,T,,,,
43.78,-79.47,1995-12-01,1995,12,1,,5,,-0.5,,2.3,,15.7,,0,,0,,0,T,0,T,3,,,,,
43.78,-79.47,1995-12-02,1995,12,2,,0.5,,-6.5,,-3,,21,,0,,1.8,,0,T,1.8,,0,T,,,,
43.78,-79.47,1995-12-03,1995,12,3,,5,,-4.5,,0.3,,17.7,,0,,0.4,,0,,0.4,,0,T,,,,
43.78,-79.47,1995-12-04,1995,12,4,,3.5,,0.5,,2,,16,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-12-05,1995,12,5,,4.5,,-5,,-0.3,,18.3,,0,,0,T,0,T,0,T,0,,,,,
43.78,-79.47,1995-12-06,1995,12,6,,-1.5,,-5.5,,-3.5,,21.5,,0,,0,,0,T,0,T,0,,,,,
43.78,-79.47,1995-12-07,1995,12,7,,-3,,-7,,-5,,23,,0,,0,,0,,0,,0,,,,,
43.78,-79.47,1995-12-08,1995,12,8,,-0.5,,-12,,-6.3,,24.3,,0,,0,,10,,10,,0,,,,,
43.78,-79.47,1995-12-09,1995,12,9,,0,,-7,,-3.5,,21.5,,0,,0,,0.6,,0.6,,10,,,,,
43.78,-79.47,1995-12-10,1995,12,10,,-9.5,,-17,,-13.3,,31.3,,0,,0,,0.4,,0.3,,10,,,,,
43.78,-79.47,1995-12-11,1995,12,11,,-8.5,,-11.5,,-10,,28,,0,,0,,0.2,,0.2,,10,,,,,
43.78,-79.47,1995-12-12,1995,12,12,,-5.5,,-13.5,,-9.5,,27.5,,0,,0,,0,T,0,T,9,,,,,
43.78,-79.47,1995-12-13,1995,12,13,,-3,,-17.5,,-10.3,,28.3,,0,,0,,10.4,,10.8,,9,,,,,
43.78,-79.47,1995-12-14,1995,12,14,,3,,-9.5,,-3.3,,21.3,,0,,2.2,,2.4,,7.4,,18,,,,,
43.78,-79.47,1995-12-15,1995,12,15,,2.5,,0.5,,1.5,,16.5,,0,,0,T,0,,0,T,9,,,,,
43.78,-79.47,1995-12-16,1995,12,16,,1.5,,-1,,0.3,,17.7,,0,,0,,0,,0,,5,,,,,
43.78,-79.47,1995-12-17,1995,12,17,,-1,,-5,,-3,,21,,0,,0,,0,,0,,5,,,,,
43.78,-79.47,1995-12-18,1995,12,18,,-3.5,,-8.5,,-6,,24,,0,,0,,0,,0,,5,,,,,
43.78,-79.47,1995-12-19,1995,12,19,,-8.5,,-12,,-10.3,,28.3,,0,,0,,0,,0,,5,,,,,
43.78,-79.47,1995-12-20,1995,12,20,,-8.5,,-16,,-12.3,,30.3,,0,,0,,0,T,0,T,5,,,,,
43.78,-79.47,1995-12-21,1995,12,21,,-4.5,,-11,,-7.8,,25.8,,0,,0,,0.2,,0.2,,5,,,,,
43.78,-79.47,1995-12-22,1995,12,22,,-2,,-8,,-5,,23,,0,,0,T,0.2,,0.2,,5,,,,,
43.78,-79.47,1995-12-23,1995,12,23,,-2,,-5.5,,-3.8,,21.8,,0,,0,,0.2,,0.2,,5,,,,,
43.78,-79.47,1995-12-24,1995,12,24,,-1.5,,-10.5,,-6,,24,,0,,0,,1.6,,1.2,,5,,,,,
43.78,-79.47,1995-12-25,1995,12,25,,-1.5,,-4.5,,-3,,21,,0,,0,,6,,2.6,,7,,,,,
43.78,-79.47,1995-12-26,1995,12,26,,-6,,-12.5,,-9.3,,27.3,,0,,0,,0,T,0,T,13,,,,,
43.78,-79.47,1995-12-27,1995,12,27,,-5.5,,-12.5,,-9,,27,,0,,0,,0.8,,0.6,,12,,,,,
43.78,-79.47,1995-12-28,1995,12,28,,-2.5,,-12.5,,-7.5,,25.5,,0,,0,,0,,0,,11,,,,,
43.78,-79.47,1995-12-29,1995,12,29,,-1.5,,-6,,-3.8,,21.8,,0,,0,,0,,0,,11,,,,,
43.78,-79.47,1995-12-30,1995,12,30,,-1,,-6,,-3.5,,21.5,,0,,0,,0.4,,0,T,9,,,,,
43.78,-79.47,1995-12-31,1995,12,31,,2,,-5,,-1.5,,19.5,,0,,0,T,0.8,,0.8,,9,,,,,
