"","year","month","Geohash","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","AvgAcceleration","AvgMonthlyVolume","PercentOfVehicles","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentOther","SeverityScore","IncidentsTotal","temp_chg","snow","rain","lat","lng","lat_error","lng_error"
"123",2007,"07","dpz8evt",2017-04-22,27581,741,2,0.33045,5716.5,0.0257,0.0371,0.2031,0.28415,0.09535,0.23045,0.0055,3,14,0,61.1,43.7125396728516,-79.2807769775391,0.0006866455078125,0.0006866455078125
"124",2007,"07","dpz8df7",2016-05-09,13156,1838,6,0.5825,28,0.2143,0.037,0.2963,0.2593,0.0741,0.2963,NA,NA,14,0,61.1,43.6946868896484,-79.3274688720703,0.0006866455078125,0.0006866455078125
"125",2007,"07","dpz2ufc",2016-05-24,24263,1831,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,61.1,43.7413787841797,-79.5938873291016,0.0006866455078125,0.0006866455078125
"126",2007,"07","dpz8d11",2012-05-10,19794,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,61.1,43.6878204345703,-79.3631744384766,0.0006866455078125,0.0006866455078125
"127",2007,"07","dpz8cw8",2011-06-13,34224,116,10,0.3793,5733,0.0966,0.0418,0.2134,0.2652,0.0864,0.2724,NA,NA,14,0,61.1,43.7619781494141,-79.3865203857422,0.0006866455078125,0.0006866455078125
"128",2007,"07","dpz2mwg",2017-12-09,20137,554,4,0.4236,1280,0.2172,0.036,0.1879,0.3101,0.094,0.26,0.0052,3,14,0,61.1,43.6754608154297,-79.5581817626953,0.0006866455078125,0.0006866455078125
"129",2007,"08","dpz8ypf",2016-02-27,15697,1614,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.7688446044922,-79.1860198974609,0.0006866455078125,0.0006866455078125
"130",2007,"08","dpz8gru",2015-05-05,31679,13,3,NA,NA,NA,NA,NA,NA,NA,NA,0.009,3,14,0,10.9,43.7688446044922,-79.3041229248047,0.0006866455078125,0.0006866455078125
"131",2007,"08","dpz91gt",2015-11-23,29661,1294,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0685,15,14,0,10.9,43.7894439697266,-79.3686676025391,0.0006866455078125,0.0006866455078125
"132",2007,"08","dpz86rw",2017-04-22,18115,14052,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.6795806884766,-79.3453216552734,0.0006866455078125,0.0006866455078125
"133",2007,"08","dpz90f5",2017-03-25,24802,2603,6,0.4164,6608,0.0537,0.0737,0.1956,0.1977,0.0511,0.3552,0.0432,14,14,0,10.9,43.7812042236328,-79.4153594970703,0.0006866455078125,0.0006866455078125
"134",2007,"08","dpz9nvj",2018-01-25,17188,69,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.7976837158203,-79.1489410400391,0.0006866455078125,0.0006866455078125
"135",2007,"08","dpz81p2",2018-01-24,25571,163,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.6342620849609,-79.4084930419922,0.0006866455078125,0.0006866455078125
"136",2007,"08","dpz81py",2013-05-27,26327,2277,3,0.5655,4716,0.092,0.0243,0.1808,0.1345,0.0504,0.5152,NA,NA,14,0,10.9,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"137",2007,"08","dpz9ncr",2014-02-25,7620,166,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.7770843505859,-79.1461944580078,0.0006866455078125,0.0006866455078125
"138",2007,"08","dpz89h6",2012-10-29,13295,488,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0387,9,14,0,10.9,43.7056732177734,-79.4057464599609,0.0006866455078125,0.0006866455078125
"139",2007,"08","dpz2ryy",2015-04-23,17142,1496,2,0.2867,3838,0.0425,0.0262,0.1721,0.3084,0.0561,0.3413,NA,NA,14,0,10.9,43.6754608154297,-79.4551849365234,0.0006866455078125,0.0006866455078125
"140",2007,"08","dpz2mqx",2016-05-07,30870,705,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,10.9,43.6740875244141,-79.5636749267578,0.0006866455078125,0.0006866455078125
"141",2007,"08","dpz9k51",2015-05-04,26842,1919,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0412,29,14,0,10.9,43.8306427001953,-79.2752838134766,0.0006866455078125,0.0006866455078125
"142",2007,"08","dpz2zpn",2016-02-23,16447,1532,2,0.3432,207,0.0097,0,0.7087,0.0291,0.0437,0.0632,0.2551,89,14,0,10.9,43.7647247314453,-79.4881439208984,0.0006866455078125,0.0006866455078125
"143",2007,"09","dpz87jq",2017-04-22,14502,2736,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0761,22,15,0,9.8,43.6672210693359,-79.3123626708984,0.0006866455078125,0.0006866455078125
"144",2007,"09","dpz2q04",2015-05-20,23209,1458,2,0.3463,1425,0.1523,0.0612,0.2505,0.1964,0.0242,0.3552,0.028,28,15,0,9.8,43.6383819580078,-79.5375823974609,0.0006866455078125,0.0006866455078125
"145",2007,"09","dpz893q",2013-05-15,12494,975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.6891937255859,-79.3892669677734,0.0006866455078125,0.0006866455078125
"146",2007,"09","dpz8sqk",2017-04-22,20237,420,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0226,5,15,0,9.8,43.7166595458984,-79.2601776123047,0.0006866455078125,0.0006866455078125
"147",2007,"09","dpz9hr4",2015-06-08,12405,332,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.8086700439453,-79.2629241943359,0.0006866455078125,0.0006866455078125
"148",2007,"09","dpz82pr",2016-04-16,18027,11935,5,0.3662,9449,0.0809,0.0238,0.1578,0.2377,0.0528,0.426,0.0169,14,15,0,9.8,43.6782073974609,-79.4428253173828,0.0006866455078125,0.0006866455078125
"149",2007,"09","dpz82yw",2014-07-21,12326,1545,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.6740875244141,-79.4112396240234,0.0006866455078125,0.0006866455078125
"150",2007,"09","dpz83m5",2016-11-10,18591,4063,1,0.2837,7486,0.32275,0.04715,0.21565,0.1429,0.0442,0.49145,0.0161,3,15,0,9.8,43.6658477783203,-79.3933868408203,0.0006866455078125,0.0006866455078125
"151",2007,"09","dpz828f",2016-04-26,10496,1546,2,0.523,173,0.0694,0,0.0983,0.0347,0.0231,0.6936,NA,NA,15,0,9.8,43.6425018310547,-79.4277191162109,0.0006866455078125,0.0006866455078125
"152",2007,"09","dpz8380",2012-02-15,6665,2434,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.6383819580078,-79.3865203857422,0.0006866455078125,0.0006866455078125
"153",2007,"09","dpz95c3",2013-09-30,29744,326,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.7770843505859,-79.2862701416016,0.0006866455078125,0.0006866455078125
"154",2007,"09","dpz837w",2017-01-18,25653,9081,6,NA,NA,NA,NA,NA,NA,NA,NA,0.04,15,15,0,9.8,43.6576080322266,-79.3892669677734,0.0006866455078125,0.0006866455078125
"155",2007,"09","dpz86hm",2015-04-14,14073,1407,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0175,8,15,0,9.8,43.6617279052734,-79.3576812744141,0.0006866455078125,0.0006866455078125
"156",2007,"09","dpz9ks5",2016-01-20,29314,622,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.8361358642578,-79.2505645751953,0.0006866455078125,0.0006866455078125
"157",2007,"09","dpz83n6",2017-03-09,9574,1020,5,0.3045,913,0.1588,0.0089,0.2946,0.1672,0.0487,0.413,NA,NA,15,0,9.8,43.6727142333984,-79.4057464599609,0.0006866455078125,0.0006866455078125
"158",2007,"09","dpz8dx5",2013-05-15,45185,2597,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0737,46,15,0,9.8,43.7207794189453,-79.3384552001953,0.0006866455078125,0.0006866455078125
"159",2007,"09","dpz95jn",2016-12-06,17950,717,3,0.4474,156,0.109,0.0839,0.4,0.2,0.0194,0.2709,0.0079,3,15,0,9.8,43.7976837158203,-79.3123626708984,0.0006866455078125,0.0006866455078125
"160",2007,"09","dpz8shw",2016-06-10,12128,953,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0127,3,15,0,9.8,43.7070465087891,-79.2684173583984,0.0006866455078125,0.0006866455078125
"161",2007,"09","dpz2v9e",2016-05-25,12540,123,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9.8,43.7345123291016,-79.5581817626953,0.0006866455078125,0.0006866455078125
"162",2007,"09","dpz88vn",2013-01-15,18012,970,6,0.5427,518,0.2452,0.0778,0.2198,0.2218,0.0486,0.3347,NA,NA,15,0,9.8,43.7097930908203,-79.4112396240234,0.0006866455078125,0.0006866455078125
"163",2007,"09","dpz89jy",2011-06-07,16438,5249,2,0.366066666666667,7177,0.0533333333333333,0.0242333333333333,0.226766666666667,0.192433333333333,0.054,0.352533333333333,NA,NA,15,0,9.8,43.7139129638672,-79.4002532958984,0.0006866455078125,0.0006866455078125
"164",2007,"09","dpz2z57",2018-01-16,14646,658,1,0.30495,2785.5,0.037,0.0395,0.19875,0.22875,0.0721,0.321,NA,NA,15,0,9.8,43.7441253662109,-79.4922637939453,0.0006866455078125,0.0006866455078125
"165",2007,"09","dpz833g",2015-08-18,9004,7477,3,0.4303,1845,0.045,0.0288,0.2285,0.1045,0.0522,0.5278,0.0285,5,15,0,9.8,43.6479949951172,-79.3933868408203,0.0006866455078125,0.0006866455078125
"166",2007,"09","dpz8gzm",2016-04-04,28790,1728,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0131,4,15,0,9.8,43.7660980224609,-79.2807769775391,0.0006866455078125,0.0006866455078125
"167",2007,"10","dpz8byy",2016-05-18,20571,14166,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0267,17,14.2,0,21.7,43.7633514404297,-79.4112396240234,0.0006866455078125,0.0006866455078125
"168",2007,"10","dpz82my",2016-06-11,15077,691,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,0,21.7,43.6699676513672,-79.4332122802734,0.0006866455078125,0.0006866455078125
"169",2007,"10","dpz831q",2015-08-26,7345,2694,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,0,21.7,43.6452484130859,-79.4002532958984,0.0006866455078125,0.0006866455078125
"170",2007,"10","dpz2sbb",2016-12-05,20332,512,5,0.4237,7511.5,0.1321,0.0303,0.24315,0.22105,0.0478,0.2789,NA,NA,14.2,0,21.7,43.6864471435547,-79.5952606201172,0.0006866455078125,0.0006866455078125
"171",2007,"10","dpz2m2v",2012-05-17,7780,338,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,0,21.7,43.6425018310547,-79.5664215087891,0.0006866455078125,0.0006866455078125
"172",2007,"10","dpz2yj5",2009-12-03,34065,435,2,0.4077,14020,0.1396,0.0339,0.0861,0.2375,0.0794,0.2299,0.0331,58,14.2,0,21.7,43.7537384033203,-79.5362091064453,0.0006866455078125,0.0006866455078125
"173",2007,"10","dpz86e9",2015-08-17,10832,609,2,0.6476,110,0.0727,0.0275,0.4495,0.1376,0.0642,0.2295,0.0549,4,14.2,0,21.7,43.6576080322266,-79.3412017822266,0.0006866455078125,0.0006866455078125
"174",2007,"10","dpz8f1w",2014-05-03,28979,352,2,0.3749,6754,0.0478,0.0337,0.2552,0.2457,0.0773,0.2384,0.0225,16,14.2,0,21.7,43.7345123291016,-79.3563079833984,0.0006866455078125,0.0006866455078125
"175",2007,"10","dpz2ytu",2010-07-19,19264,2202,3,NA,NA,NA,NA,NA,NA,NA,NA,0.063,7,14.2,0,21.7,43.7578582763672,-79.5128631591797,0.0006866455078125,0.0006866455078125
"176",2007,"10","dpz8esx",2010-01-11,6099,215,2,0.4481,2441,0.0152,0.019,0.2812,0.3052,0.046,0.2894,NA,NA,14.2,0,21.7,43.7070465087891,-79.2890167236328,0.0006866455078125,0.0006866455078125
"177",2007,"10","dpz835r",2012-08-22,6586,7440,4,0.3979,1315,0.1141,0.0138,0.2176,0.0927,0.0552,0.5479,0.0099,4,14.2,0,21.7,43.6562347412109,-79.3988800048828,0.0006866455078125,0.0006866455078125
"178",2007,"10","dpz2nuq",2015-01-06,8244,505,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,0,21.7,43.6177825927734,-79.4991302490234,0.0006866455078125,0.0006866455078125
"179",2007,"10","dpz8bvz",2015-12-02,39866,4186,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0425,94,14.2,0,21.7,43.7578582763672,-79.4098663330078,0.0006866455078125,0.0006866455078125
"180",2007,"10","dpz3p4m",2015-05-13,27549,484,2,0.3926,99,0.1919,0.0202,0.4242,0.2727,0.0505,0.1415,0.0571,39,14.2,0,21.7,43.7825775146484,-79.4895172119141,0.0006866455078125,0.0006866455078125
"181",2007,"11","dpz80ru",2018-01-24,12167,5191,3,0.2832,4855,0.1137,0.0218,0.2151,0.2138,0.0469,0.4036,NA,NA,10.3,0,31.1,43.6370086669922,-79.4359588623047,0.0006866455078125,0.0006866455078125
"182",2007,"11","dpz839z",2014-05-06,13620,26656,2,0.4859,3920,0.1388,0.0281,0.2432,0.1162,0.0546,0.4852,0.0256,9,10.3,0,31.1,43.6479949951172,-79.3769073486328,0.0006866455078125,0.0006866455078125
"183",2007,"11","dpz83qe",2017-01-19,15594,1209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.6740875244141,-79.3933868408203,0.0006866455078125,0.0006866455078125
"184",2007,"11","dpz83uq",2011-05-26,13840,4702,6,0.4663,13,0.2308,0,0.0769,0.0769,0,0.6924,NA,NA,10.3,0,31.1,43.6617279052734,-79.3672943115234,0.0006866455078125,0.0006866455078125
"185",2007,"11","dpz2r6m",2017-01-12,11171,3690,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.6507415771484,-79.4785308837891,0.0006866455078125,0.0006866455078125
"186",2007,"11","dpz2whq",2017-06-27,20337,261,2,2.2136,2266,9e-04,0.0426,0.1614,0.2812,0.0674,0.3538,0.0079,4,10.3,0,31.1,43.7056732177734,-79.5320892333984,0.0006866455078125,0.0006866455078125
"187",2007,"11","dpz8f7q",2009-01-26,18691,176,7,0.4351,2092,0.0683,0.04275,0.389,0.2423,0.05085,0.19125,NA,NA,10.3,0,31.1,43.7441253662109,-79.3453216552734,0.0006866455078125,0.0006866455078125
"188",2007,"11","dpz3n9m",2010-03-30,23809,66,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0288,3,10.3,0,31.1,43.7770843505859,-79.5114898681641,0.0006866455078125,0.0006866455078125
"189",2007,"11","dpz831h",2016-09-17,15478,7878,3,0.4428,717,0.166,0.0824,0.2765,0.1187,0.0196,0.4316,0.0168,11,10.3,0,31.1,43.6438751220703,-79.4029998779297,0.0006866455078125,0.0006866455078125
"190",2007,"11","dpz9h5q",2016-12-15,26138,1233,3,0.4573,2411,0.0473,0.0701,0.2028,0.2838,0.0484,0.2363,0.0616,23,10.3,0,31.1,43.7880706787109,-79.2684173583984,0.0006866455078125,0.0006866455078125
"191",2007,"11","dpz881k",2016-04-12,12682,469,2,NA,NA,NA,NA,NA,NA,NA,NA,0.1578,9,10.3,0,31.1,43.6891937255859,-79.4469451904297,0.0006866455078125,0.0006866455078125
"192",2007,"11","dpz9hzb",2016-12-06,33428,1015,5,0.3009,212,0.0094,0.0236,0.2547,0.3302,0.0849,0.184,0.0057,3,10.3,0,31.1,43.8127899169922,-79.2436981201172,0.0006866455078125,0.0006866455078125
"193",2007,"11","dpz82bd",2015-08-24,10301,1835,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.6411285400391,-79.4167327880859,0.0006866455078125,0.0006866455078125
"194",2007,"11","dpz9h92",2016-03-10,12214,123,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.7770843505859,-79.2546844482422,0.0006866455078125,0.0006866455078125
"195",2007,"11","dpz9hph",2015-06-02,2481,1772,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.8086700439453,-79.2711639404297,0.0006866455078125,0.0006866455078125
"196",2007,"11","dpz2n0j",2016-04-25,11202,786,5,0.4068,522,0.1264,0.0231,0.1908,0.3256,0.0482,0.2948,0.0074,3,10.3,0,31.1,43.5944366455078,-79.5334625244141,0.0006866455078125,0.0006866455078125
"197",2007,"11","dpz2v5b",2014-12-02,11375,2165,2,0.3204,1809,0.026,0.02,0.1333,0.2465,0.06,0.4247,NA,NA,10.3,0,31.1,43.7468719482422,-79.5842742919922,0.0006866455078125,0.0006866455078125
"198",2007,"11","dpz2ryd",2015-04-23,9576,1341,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.6740875244141,-79.4606781005859,0.0006866455078125,0.0006866455078125
"199",2007,"11","dpz8885",2009-08-25,13380,2819,3,0.4803,49,0.3673,0.0204,0.0612,0.2245,0,0.6327,NA,NA,10.3,0,31.1,43.6823272705078,-79.4263458251953,0.0006866455078125,0.0006866455078125
"200",2007,"11","dpz2yt3",2014-12-16,16393,2131,2,0.38105,1512.5,0.1051,0.01225,0.2212,0.1466,0.03375,0.5013,0.0094,3,10.3,0,31.1,43.7551116943359,-79.5169830322266,0.0006866455078125,0.0006866455078125
"201",2007,"11","dpz9h8f",2015-05-02,22382,1082,3,0.31,2977,0.0238,0.0517,0.1918,0.2759,0.0513,0.2513,NA,NA,10.3,0,31.1,43.7743377685547,-79.2519378662109,0.0006866455078125,0.0006866455078125
"202",2007,"11","dpz8sz4",2017-04-22,12683,585,2,0.46325,2727.5,0.0471,0.038,0.276,0.2905,0.07255,0.1849,NA,NA,10.3,0,31.1,43.7207794189453,-79.2409515380859,0.0006866455078125,0.0006866455078125
"203",2007,"11","dpz87n3",2016-05-09,10418,5069,2,0.1652,12,0.1667,0,0,0.0833,0,0.25,NA,NA,10.3,0,31.1,43.6727142333984,-79.3192291259766,0.0006866455078125,0.0006866455078125
"204",2007,"11","dpz954z",2012-02-06,20990,341,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.7853240966797,-79.3109893798828,0.0006866455078125,0.0006866455078125
"205",2007,"11","dpz8g7q",2010-10-12,20967,367,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.7441253662109,-79.3013763427734,0.0006866455078125,0.0006866455078125
"206",2007,"11","dpz88e2",2013-07-09,15770,783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.7001800537109,-79.4304656982422,0.0006866455078125,0.0006866455078125
"207",2007,"11","dpz2ufu",2016-05-24,26513,2920,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0,31.1,43.7413787841797,-79.5897674560547,0.0006866455078125,0.0006866455078125
"208",2007,"11","dpz8gsc",2015-05-05,19109,230,2,0.3172,539,0.0019,0.0148,0.1763,0.2801,0.0724,0.2189,0.1079,35,10.3,0,31.1,43.7523651123047,-79.2972564697266,0.0006866455078125,0.0006866455078125
"209",2007,"12","dpz2t61",2016-05-03,13000,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.6933135986328,-79.5719146728516,0.0006866455078125,0.0006866455078125
"210",2007,"12","dpz885b",2016-04-11,16505,555,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.7029266357422,-79.4524383544922,0.0006866455078125,0.0006866455078125
"211",2007,"12","dpz86r3",2015-05-12,10312,4132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.6782073974609,-79.3521881103516,0.0006866455078125,0.0006866455078125
"212",2007,"12","dpz3n0w",2015-05-13,24513,218,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0325,14,12.7,25,23.7,43.7729644775391,-79.5320892333984,0.0006866455078125,0.0006866455078125
"213",2007,"12","dpz2wv3",2011-06-16,26623,186,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.7111663818359,-79.5059967041016,0.0006866455078125,0.0006866455078125
"214",2007,"12","dpz83sx",2017-01-21,14222,6165,2,0.3837,32,0.0625,0,0.4063,0.0938,0,0.4374,NA,NA,12.7,25,23.7,43.6631011962891,-79.3769073486328,0.0006866455078125,0.0006866455078125
"215",2007,"12","dpz82dw",2010-01-12,6627,830,2,0.6086,212,0.1934,0.0383,0.1818,0.2392,0.0191,0.4403,NA,NA,12.7,25,23.7,43.6521148681641,-79.4222259521484,0.0006866455078125,0.0006866455078125
"216",2007,"12","dpz91gd",2016-11-30,18138,197,2,0.3264,2684,0.0138,0.0531,0.237,0.2232,0.0561,0.3102,NA,NA,12.7,25,23.7,43.7894439697266,-79.3727874755859,0.0006866455078125,0.0006866455078125
"217",2007,"12","dpz822t",2011-08-25,7262,2643,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.6411285400391,-79.4345855712891,0.0006866455078125,0.0006866455078125
"218",2007,"12","dpz2rwg",2012-11-15,15021,136,3,0.5219,282,0.0106,0.0821,0.1571,0.2429,0.0321,0.3644,NA,NA,12.7,25,23.7,43.6754608154297,-79.4702911376953,0.0006866455078125,0.0006866455078125
"219",2007,"12","dpz2w02",2014-04-29,16055,214,2,0.4108,3750,0.0024,0.0359,0.1651,0.3185,0.0696,0.3159,0.0472,5,12.7,25,23.7,43.6837005615234,-79.5403289794922,0.0006866455078125,0.0006866455078125
"220",2007,"12","dpz2uf5",2016-02-29,19690,2368,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,25,23.7,43.7372589111328,-79.5911407470703,0.0006866455078125,0.0006866455078125
"221",2007,"12","dpz8vwb",2010-12-15,13750,838,3,0.3454,59,0.1864,0,0.4237,0.3051,0.0169,0.2374,NA,NA,12.7,25,23.7,43.7633514404297,-79.2107391357422,0.0006866455078125,0.0006866455078125
"222",2008,"01","dpz2utf",2016-02-29,23808,719,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0308,5,17.6,6,12.4,43.7578582763672,-79.6035003662109,0.0006866455078125,0.0006866455078125
"223",2008,"01","dpz8bdp",2012-04-19,20973,714,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0501,30,17.6,6,12.4,43.7372589111328,-79.4208526611328,0.0006866455078125,0.0006866455078125
"224",2008,"01","dpz827n",2016-04-28,10922,378,2,0.2815,358,0.0419,0.0084,0.1592,0.1648,0.0615,0.4497,NA,NA,17.6,6,12.4,43.6548614501953,-79.4332122802734,0.0006866455078125,0.0006866455078125
"225",2008,"01","dpz2xfr",2012-03-21,9802,3069,4,0.2755,23,0.087,0,0.087,0.3478,0,0.5652,0.0486,3,17.6,6,12.4,43.6946868896484,-79.4538116455078,0.0006866455078125,0.0006866455078125
"226",2008,"01","dpz8dy8",2014-07-22,5921,982,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6,12.4,43.7180328369141,-79.3315887451172,0.0006866455078125,0.0006866455078125
"227",2008,"01","dpz2wn5",2010-12-16,31921,117,2,0.3871,12601,0.1048,0.02,0.1289,0.2215,0.0523,0.3388,0.0096,6,17.6,6,12.4,43.7152862548828,-79.5362091064453,0.0006866455078125,0.0006866455078125
"228",2008,"01","dpz94sk",2016-12-06,20707,694,2,0.4579,7757,0.0347,0.0374,0.2626,0.2761,0.0524,0.2311,NA,NA,17.6,6,12.4,43.7935638427734,-79.3370819091797,0.0006866455078125,0.0006866455078125
"229",2008,"01","dpz95ev",2010-07-07,18702,419,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6,12.4,43.7908172607422,-79.2917633056641,0.0006866455078125,0.0006866455078125
"230",2008,"01","dpz2jdu",2013-07-31,13646,277,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6,12.4,43.6095428466797,-79.5568084716797,0.0006866455078125,0.0006866455078125
"231",2008,"01","dpz2syp",2016-04-21,17241,89,3,0.356,10242,0.0173,0.0136,0.1352,0.193,0.0771,0.2711,0.0652,8,17.6,6,12.4,43.7152862548828,-79.5856475830078,0.0006866455078125,0.0006866455078125
"232",2008,"01","dpz94u2",2016-12-03,26024,2183,2,0.6205,974,0.0606,0.0218,0.2316,0.3209,0.0405,0.2139,0.0372,11,17.6,6,12.4,43.7935638427734,-79.3315887451172,0.0006866455078125,0.0006866455078125
"233",2008,"01","dpz9467",2012-12-03,7659,670,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6,12.4,43.7825775146484,-79.3494415283203,0.0006866455078125,0.0006866455078125
"234",2008,"01","dpz2x84",2016-04-16,16248,3586,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,6,12.4,43.6823272705078,-79.4716644287109,0.0006866455078125,0.0006866455078125
"235",2008,"01","dpz83g1",2016-11-08,15846,3747,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0216,3,17.6,6,12.4,43.6548614501953,-79.3741607666016,0.0006866455078125,0.0006866455078125
"236",2008,"01","dpz889j",2009-02-10,5240,921,6,0.2913,827,0.0762,0.0522,0.1687,0.2949,0.0607,0.3774,NA,NA,17.6,6,12.4,43.6878204345703,-79.4235992431641,0.0006866455078125,0.0006866455078125
"237",2008,"01","dpz89tr",2012-03-29,30378,2880,2,0.7593,357,0.2773,0.0253,0.2978,0.1489,0.0309,0.41,0.0325,9,17.6,6,12.4,43.7111663818359,-79.3769073486328,0.0006866455078125,0.0006866455078125
"238",2008,"02","dpz83kj",2017-01-21,20732,12177,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,3,17.1,31,26.1,43.6603546142578,-79.3906402587891,0.0006866455078125,0.0006866455078125
"239",2008,"02","dpz8b1z",2016-04-21,19315,389,4,0.3021,432,0.169,0.0093,0.3224,0.2383,0.035,0.2829,0.0071,3,17.1,31,26.1,43.7358856201172,-79.4428253173828,0.0006866455078125,0.0006866455078125
"240",2008,"02","dpz9ks5",2016-01-20,29314,622,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,31,26.1,43.8361358642578,-79.2505645751953,0.0006866455078125,0.0006866455078125
"241",2008,"02","dpz80pu",2010-03-29,14539,236,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,31,26.1,43.6370086669922,-79.4469451904297,0.0006866455078125,0.0006866455078125
"242",2008,"02","dpz9717",2015-05-23,27991,574,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0726,19,17.1,31,26.1,43.8210296630859,-79.3164825439453,0.0006866455078125,0.0006866455078125
"243",2008,"02","dpz8uze",2016-08-10,11683,159,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,31,26.1,43.7674713134766,-79.2395782470703,0.0006866455078125,0.0006866455078125
"244",2008,"02","dpz2tfg",2014-04-29,31673,1581,2,0.3654,9991,0.0557,0.0134,0.156,0.2051,0.0377,0.4843,NA,NA,17.1,31,26.1,43.6974334716797,-79.5471954345703,0.0006866455078125,0.0006866455078125
"245",2008,"02","dpz2wy0",2012-11-20,26241,1354,3,0.286,377,0.1326,0,0.0882,0.0267,0,0.8851,NA,NA,17.1,31,26.1,43.7152862548828,-79.5073699951172,0.0006866455078125,0.0006866455078125
"246",2008,"02","dpz2t3f",2016-06-11,18377,352,3,0.4492,4004,0.04345,0.01985,0.1493,0.27705,0.03915,0.3166,NA,NA,17.1,31,26.1,43.6919403076172,-79.5705413818359,0.0006866455078125,0.0006866455078125
