"","Geohash","year","month","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","temp_chg","snow","rain","SeverityScore","IncidentsTotal","AvgAcceleration","PercentOfVehicles","AvgMonthlyVolume","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentHDT","PercentOther","lat","lng","lat_error","lng_error"
"116","dpz81pb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2568,0.0145,138,0.029,0.1449,0.2754,0.0725,0.2464,0.2318,43.6370086669922,-79.4084930419922,0.0006866455078125,0.0006866455078125
"117","dpz81pc",2011,"06",2011-09-28,7407,517,2,15.3,0,20.2,NA,NA,1.5418,0.0105,26985,0.0339,0.1562,0.2325,0.084,0.17,0.3234,43.6370086669922,-79.4071197509766,0.0006866455078125,0.0006866455078125
"118","dpz81pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159,3,0.4715,0.0339,59,0.0678,0.2034,0.1695,0.0169,0.1017,0.4407,43.6356353759766,-79.4057464599609,0.0006866455078125,0.0006866455078125
"119","dpz81pe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4467,0.0461,912,0.0386,0.215,0.1974,0.0386,0.0739,0.4365,43.6356353759766,-79.4043731689453,0.0006866455078125,0.0006866455078125
"120","dpz81pf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0126,0.0047,46265,0.0372,0.1685,0.2556,0.0772,0.1585,0.303,43.6370086669922,-79.4057464599609,0.0006866455078125,0.0006866455078125
"121","dpz81pg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0604,0.0064,13197,0.0364,0.1606,0.2327,0.0728,0.1479,0.3496,43.6370086669922,-79.4043731689453,0.0006866455078125,0.0006866455078125
"122","dpz81pk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4228,0.125,16,0,0.4375,0.1875,0.0625,0.3125,0,43.6342620849609,-79.4029998779297,0.0006866455078125,0.0006866455078125
"123","dpz81pm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3889,0.0345,29,0,0.3448,0.2069,0.1379,0,0.3104,43.6342620849609,-79.4016265869141,0.0006866455078125,0.0006866455078125
"124","dpz81pn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6055,0.1463,123,0.0569,0.3089,0.1545,0.1057,0.0732,0.3008,43.6328887939453,-79.4002532958984,0.0006866455078125,0.0006866455078125
"125","dpz81pp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5007,0.127,189,0.0476,0.4233,0.164,0.0847,0.0529,0.2275,43.6328887939453,-79.3988800048828,0.0006866455078125,0.0006866455078125
"126","dpz81pq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4737,0.0641,312,0.039,0.3377,0.2273,0.0519,0.0292,0.3149,43.6342620849609,-79.4002532958984,0.0006866455078125,0.0006866455078125
"127","dpz81pr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7373,0.0811,37,0.027,0.5135,0.1081,0.027,0.027,0.2974,43.6342620849609,-79.3988800048828,0.0006866455078125,0.0006866455078125
"128","dpz81ps",2011,"09",2011-05-26,20230,132,2,13.7,0,28.9,NA,NA,0.6099,0.0826,109,0.0183,0.2752,0.1284,0.1009,0.2752,0.202,43.6356353759766,-79.4029998779297,0.0006866455078125,0.0006866455078125
"129","dpz81pt",2008,"06",2011-05-26,21335,717,4,15.5,0,28.3,NA,NA,0.5336,0.063,11742,0.039,0.1765,0.2276,0.084,0.1154,0.3575,43.6356353759766,-79.4016265869141,0.0006866455078125,0.0006866455078125
"130","dpz81pu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6275,0.1543,162,0.0437,0.3375,0.1313,0.0375,0.0313,0.4187,43.6370086669922,-79.4029998779297,0.0006866455078125,0.0006866455078125
"131","dpz81pv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3961,0.1569,153,0.02,0.2333,0.1867,0.0333,0.0867,0.44,43.6370086669922,-79.4016265869141,0.0006866455078125,0.0006866455078125
"132","dpz81pw",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407,5,1.3696,0.0133,75,0.0133,0.4933,0.24,0.0267,0.0267,0.2,43.6356353759766,-79.4002532958984,0.0006866455078125,0.0006866455078125
"133","dpz81px",NA,NA,2014-04-22,7829,1701,NA,NA,NA,NA,0.029,4,0.5971,0.3291,3959,0.0239,0.1868,0.1259,0.0335,0.1048,0.5251,43.6356353759766,-79.3988800048828,0.0006866455078125,0.0006866455078125
"134","dpz81py",2007,"08",2013-05-27,26327,2277,3,14,0,10.9,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"135","dpz81py",2013,"12",2013-05-27,26327,2277,3,NA,17,17.1,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"136","dpz81py",2009,"04",2013-05-27,26327,2277,2,18.9,0,34.9,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"137","dpz81py",2013,"11",2013-05-27,26327,2277,2,12,1,7.4,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"138","dpz81py",2012,"10",2013-05-27,26327,2277,4,11,0,21,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"139","dpz81py",2015,"11",2013-05-27,26327,2277,3,NA,1,14.7,NA,NA,0.7777,0.0924,2499,0.0194,0.1717,0.1142,0.0454,0.0867,0.5626,43.6370086669922,-79.4002532958984,0.0006866455078125,0.0006866455078125
"140","dpz81pz",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286,5,1.0207,0.0357,56,0.0182,0.1273,0.1636,0.0182,0.2545,0.4182,43.6370086669922,-79.3988800048828,0.0006866455078125,0.0006866455078125
"141","dpz81qb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7805,0.0431,116,0.0517,0.2155,0.2155,0.0431,0.3793,0.0949,43.6315155029297,-79.3975067138672,0.0006866455078125,0.0006866455078125
"142","dpz81qc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4692,0.1762,437,0.0137,0.1533,0.2494,0.0503,0.389,0.1443,43.6315155029297,-79.3961334228516,0.0006866455078125,0.0006866455078125
"143","dpz81qf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4762,0.1486,249,0.008,0.1004,0.3574,0.0201,0.2851,0.229,43.6315155029297,-79.3947601318359,0.0006866455078125,0.0006866455078125
"144","dpz81qg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0573,0.4407,801,0,0,0.0013,0,0.9567,0.042,43.6315155029297,-79.3933868408203,0.0006866455078125,0.0006866455078125
"145","dpz81qu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3198,0.2222,27,0.037,0.1111,0.3333,0.0741,0.1852,0.2593,43.6315155029297,-79.3920135498047,0.0006866455078125,0.0006866455078125
"146","dpz81r0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8249,0.0091,328,0.0214,0.1865,0.2783,0.0275,0.3517,0.1346,43.6328887939453,-79.3975067138672,0.0006866455078125,0.0006866455078125
"147","dpz81r1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9446,0.0552,453,0.0177,0.1704,0.3119,0.0398,0.3164,0.1438,43.6328887939453,-79.3961334228516,0.0006866455078125,0.0006866455078125
"148","dpz81r2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9477,0.0198,354,0.017,0.196,0.2784,0.0313,0.3381,0.1392,43.6342620849609,-79.3975067138672,0.0006866455078125,0.0006866455078125
"149","dpz81r3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.1639,61,0.0328,0.0984,0.2787,0.1803,0.082,0.3278,43.6342620849609,-79.3961334228516,0.0006866455078125,0.0006866455078125
"150","dpz81r4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4692,0.02,50,0,0.18,0.56,0.02,0.1,0.14,43.6328887939453,-79.3947601318359,0.0006866455078125,0.0006866455078125
"151","dpz81r5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3697,0.0329,152,0.0132,0.0987,0.3092,0.0329,0.2566,0.2894,43.6328887939453,-79.3933868408203,0.0006866455078125,0.0006866455078125
"152","dpz81r8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0627,0.0182,55,0.0182,0.2727,0.0727,0.0364,0.2545,0.3455,43.6356353759766,-79.3975067138672,0.0006866455078125,0.0006866455078125
"153","dpz81r9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4699,0.1884,69,0,0.3333,0.029,0.029,0.1159,0.4928,43.6356353759766,-79.3961334228516,0.0006866455078125,0.0006866455078125
"154","dpz81rb",2013,"08",2012-02-22,5781,1156,3,11.8,0,38.6,NA,NA,0.7502,0.1628,3403,0.0242,0.2005,0.1745,0.0481,0.1225,0.4302,43.6370086669922,-79.3975067138672,0.0006866455078125,0.0006866455078125
"155","dpz81rc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8543,0.0183,383,0.05,0.2237,0.1684,0.0868,0.1289,0.3422,43.6370086669922,-79.3961334228516,0.0006866455078125,0.0006866455078125
"156","dpz81rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8059,0.2895,38,0,0.3684,0,0,0.1579,0.4737,43.6356353759766,-79.3947601318359,0.0006866455078125,0.0006866455078125
"157","dpz81rf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372,0.0326,1167,0.0362,0.2276,0.1784,0.0483,0.1302,0.3793,43.6370086669922,-79.3947601318359,0.0006866455078125,0.0006866455078125
"158","dpz81rg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8424,0.0588,68,0.0147,0.25,0.1176,0.0588,0.1618,0.3971,43.6370086669922,-79.3933868408203,0.0006866455078125,0.0006866455078125
"159","dpz81ru",NA,NA,2012-06-07,8423,2887,NA,NA,NA,NA,NA,NA,0.5432,0.0753,93,0.0323,0.1613,0.0753,0.0968,0.2473,0.387,43.6370086669922,-79.3920135498047,0.0006866455078125,0.0006866455078125
"160","dpz81rv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5164,0.0241,83,0,0.1446,0.1807,0.0482,0.1205,0.506,43.6370086669922,-79.3906402587891,0.0006866455078125,0.0006866455078125
"161","dpz81ry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3007,0.2,15,0,0,0.8667,0,0.0667,0.0666,43.6370086669922,-79.3892669677734,0.0006866455078125,0.0006866455078125
"162","dpz822h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8403,0.0625,16,0.0625,0.125,0.1875,0.125,0.125,0.375,43.6383819580078,-79.4359588623047,0.0006866455078125,0.0006866455078125
"163","dpz822j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7767,0.1003,309,0.0228,0.1759,0.228,0.0423,0.0879,0.4431,43.6383819580078,-79.4345855712891,0.0006866455078125,0.0006866455078125
"164","dpz822k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5155,0.127,307,0.0197,0.177,0.2164,0.0393,0.0852,0.4624,43.6397552490234,-79.4359588623047,0.0006866455078125,0.0006866455078125
"165","dpz822m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8521,0.0256,39,0.0256,0.2308,0.2051,0.0513,0.1026,0.3846,43.6397552490234,-79.4345855712891,0.0006866455078125,0.0006866455078125
"166","dpz822n",NA,NA,2017-05-17,9339,2582,NA,NA,NA,NA,NA,NA,1.0984,0.0256,39,0.0256,0.1795,0,0,0.0513,0.7436,43.6383819580078,-79.4332122802734,0.0006866455078125,0.0006866455078125
"167","dpz822p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6766,0.0999,1121,0.0234,0.2264,0.2058,0.0494,0.0647,0.4303,43.6383819580078,-79.4318389892578,0.0006866455078125,0.0006866455078125
"168","dpz822q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6151,0.0071,987,0.0163,0.2004,0.1536,0.0336,0.0478,0.5483,43.6397552490234,-79.4332122802734,0.0006866455078125,0.0006866455078125
"169","dpz822r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8035,0.0308,422,0.0216,0.1659,0.1346,0.0313,0.0625,0.5841,43.6397552490234,-79.4318389892578,0.0006866455078125,0.0006866455078125
"170","dpz822s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3904,0.0844,6698,0.0171,0.2186,0.194,0.057,0.0995,0.4138,43.6411285400391,-79.4359588623047,0.0006866455078125,0.0006866455078125
"171","dpz822t",2007,"12",2011-08-25,7262,2643,2,12.7,25,23.7,NA,NA,0.6389,0.073,137,0.0073,0.1971,0.1241,0.0511,0.0949,0.5255,43.6411285400391,-79.4345855712891,0.0006866455078125,0.0006866455078125
"172","dpz822t",2012,"06",2011-08-25,7262,2643,2,16.3,0,45.5,NA,NA,0.6389,0.073,137,0.0073,0.1971,0.1241,0.0511,0.0949,0.5255,43.6411285400391,-79.4345855712891,0.0006866455078125,0.0006866455078125
"173","dpz822t",2013,"08",2011-08-25,7262,2643,2,11.8,0,38.6,NA,NA,0.6389,0.073,137,0.0073,0.1971,0.1241,0.0511,0.0949,0.5255,43.6411285400391,-79.4345855712891,0.0006866455078125,0.0006866455078125
"174","dpz822u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1444,0.0714,14,0,0,0.0714,0,0.1429,0.7857,43.6425018310547,-79.4359588623047,0.0006866455078125,0.0006866455078125
"175","dpz822v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467,0.0612,278,0.0109,0.3188,0.1377,0.0254,0.0362,0.471,43.6425018310547,-79.4345855712891,0.0006866455078125,0.0006866455078125
"176","dpz822w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015,0.0517,3114,0.0242,0.226,0.1565,0.0469,0.087,0.4594,43.6411285400391,-79.4332122802734,0.0006866455078125,0.0006866455078125
"177","dpz822x",NA,NA,2012-02-21,8149,2065,NA,NA,NA,NA,NA,NA,1.2367,0.1413,269,0.0265,0.1894,0.1174,0.0455,0.0417,0.5795,43.6411285400391,-79.4318389892578,0.0006866455078125,0.0006866455078125
"178","dpz822y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1426,0.019,105,0.0096,0.2981,0.1346,0.0385,0.0481,0.4711,43.6425018310547,-79.4332122802734,0.0006866455078125,0.0006866455078125
"179","dpz822z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1801,0.0116,86,0.0238,0.2262,0.1667,0.0476,0.0357,0.5,43.6425018310547,-79.4318389892578,0.0006866455078125,0.0006866455078125
"180","dpz823h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6907,0.065,123,0,0.2358,0.0894,0.0488,0.0732,0.5528,43.6438751220703,-79.4359588623047,0.0006866455078125,0.0006866455078125
"181","dpz823j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6334,0.0552,145,0,0.2483,0.1448,0.0345,0.0621,0.5103,43.6438751220703,-79.4345855712891,0.0006866455078125,0.0006866455078125
"182","dpz823k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415,0.2807,171,0,0.2573,0.1579,0.0292,0.0351,0.5205,43.6452484130859,-79.4359588623047,0.0006866455078125,0.0006866455078125
"183","dpz823m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9763,0.2123,1187,0.0195,0.2368,0.1528,0.0289,0.0611,0.5009,43.6452484130859,-79.4345855712891,0.0006866455078125,0.0006866455078125
"184","dpz823n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6811,0.0257,817,0.0136,0.2367,0.1665,0.037,0.058,0.4882,43.6438751220703,-79.4332122802734,0.0006866455078125,0.0006866455078125
"185","dpz823p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,0.0213,47,0,0.234,0.1915,0.0213,0.0213,0.5319,43.6438751220703,-79.4318389892578,0.0006866455078125,0.0006866455078125
"186","dpz823q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3743,0.0843,83,0.0241,0.2771,0.1807,0.0361,0.0723,0.4097,43.6452484130859,-79.4332122802734,0.0006866455078125,0.0006866455078125
"187","dpz823r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8565,0.0127,79,0.038,0.1899,0.2278,0.0886,0.0506,0.4051,43.6452484130859,-79.4318389892578,0.0006866455078125,0.0006866455078125
"188","dpz823s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.0667,60,0,0.3333,0.25,0,0.05,0.3667,43.6466217041016,-79.4359588623047,0.0006866455078125,0.0006866455078125
"189","dpz823t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8469,0.1242,475,0.0212,0.2293,0.1677,0.0403,0.0573,0.4842,43.6466217041016,-79.4345855712891,0.0006866455078125,0.0006866455078125
"190","dpz823u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3856,0.2838,148,0.0068,0.2534,0.2466,0.0479,0.1164,0.3289,43.6479949951172,-79.4359588623047,0.0006866455078125,0.0006866455078125
"191","dpz823v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0675,0.2339,1304,0.024,0.2311,0.1662,0.0317,0.0618,0.4852,43.6479949951172,-79.4345855712891,0.0006866455078125,0.0006866455078125
"192","dpz823w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735,0.0303,99,0.0309,0.2062,0.1649,0.0206,0.0825,0.4949,43.6466217041016,-79.4332122802734,0.0006866455078125,0.0006866455078125
"193","dpz823x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6739,0.0629,302,0.0468,0.2007,0.2074,0.0535,0.0535,0.4381,43.6466217041016,-79.4318389892578,0.0006866455078125,0.0006866455078125
"194","dpz823y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5311,0.0638,188,0.016,0.139,0.3422,0.0588,0.0535,0.3905,43.6479949951172,-79.4332122802734,0.0006866455078125,0.0006866455078125
"195","dpz823z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6454,0.0685,73,0.1096,0.1781,0.2192,0.0274,0.1096,0.3561,43.6479949951172,-79.4318389892578,0.0006866455078125,0.0006866455078125
"196","dpz826h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8405,0.083,916,0.0199,0.202,0.1589,0.0419,0.0795,0.4978,43.6493682861328,-79.4359588623047,0.0006866455078125,0.0006866455078125
"197","dpz826j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3271,0.0811,37,0,0.1892,0.1081,0.027,0.3514,0.3243,43.6493682861328,-79.4345855712891,0.0006866455078125,0.0006866455078125
"198","dpz826k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6525,0.1055,199,0.0101,0.5101,0.2626,0.0808,0.0303,0.1061,43.6507415771484,-79.4359588623047,0.0006866455078125,0.0006866455078125
"199","dpz826m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0368,0.1111,18,0.0556,0.3333,0.1667,0,0.0556,0.3888,43.6507415771484,-79.4345855712891,0.0006866455078125,0.0006866455078125
"200","dpz826n",NA,NA,2015-06-04,12271,141,NA,NA,NA,NA,NA,NA,0.8269,0.12,25,0,0.25,0.375,0,0,0.375,43.6493682861328,-79.4332122802734,0.0006866455078125,0.0006866455078125
"201","dpz826p",2017,"04",2015-04-11,14442,5244,2,NA,0,26.9,0.0096,4,0.5352,0.0612,6063,0.0268,0.1799,0.1466,0.0547,0.1095,0.4825,43.6493682861328,-79.4318389892578,0.0006866455078125,0.0006866455078125
"202","dpz826p",2016,"10",2015-04-11,14442,5244,2,13.5,0,9.6,0.0096,4,0.5352,0.0612,6063,0.0268,0.1799,0.1466,0.0547,0.1095,0.4825,43.6493682861328,-79.4318389892578,0.0006866455078125,0.0006866455078125
"203","dpz826p",2016,"08",2015-04-11,14442,5244,2,NA,0,19.2,0.0096,4,0.5352,0.0612,6063,0.0268,0.1799,0.1466,0.0547,0.1095,0.4825,43.6493682861328,-79.4318389892578,0.0006866455078125,0.0006866455078125
"204","dpz826p",2011,"09",2015-04-11,14442,5244,2,13.7,0,28.9,0.0096,4,0.5352,0.0612,6063,0.0268,0.1799,0.1466,0.0547,0.1095,0.4825,43.6493682861328,-79.4318389892578,0.0006866455078125,0.0006866455078125
"205","dpz826q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7008,0.0875,160,0.0253,0.1772,0.3165,0.0316,0.0443,0.4051,43.6507415771484,-79.4332122802734,0.0006866455078125,0.0006866455078125
"206","dpz826r",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0582,3,0.8894,0.0647,139,0.0146,0.146,0.1752,0.0365,0.1971,0.4306,43.6507415771484,-79.4318389892578,0.0006866455078125,0.0006866455078125
"207","dpz826s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3733,0.0222,1664,0.0291,0.2308,0.1448,0.0472,0.0793,0.4688,43.6521148681641,-79.4359588623047,0.0006866455078125,0.0006866455078125
"208","dpz826t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3086,0.2059,34,0,0.2647,0.2353,0,0,0.5,43.6521148681641,-79.4345855712891,0.0006866455078125,0.0006866455078125
"209","dpz826u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1143,0.2138,145,0.0276,0.3172,0.1724,0.0138,0.0483,0.4207,43.6534881591797,-79.4359588623047,0.0006866455078125,0.0006866455078125
"210","dpz826v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2356,0.2475,202,0.0248,0.2871,0.1535,0.0198,0.0495,0.4653,43.6534881591797,-79.4345855712891,0.0006866455078125,0.0006866455078125
"211","dpz826w",NA,NA,2016-06-11,14803,5131,NA,NA,NA,NA,NA,NA,1.2058,0.2105,38,0.0263,0.1579,0.1842,0.0526,0.0263,0.5527,43.6521148681641,-79.4332122802734,0.0006866455078125,0.0006866455078125
"212","dpz826x",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148,3,0.5605,0.142,8845,0.0257,0.1824,0.1562,0.0552,0.1035,0.477,43.6521148681641,-79.4318389892578,0.0006866455078125,0.0006866455078125
"213","dpz826y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4057,0.2584,209,0.0239,0.2871,0.1531,0.0191,0.0431,0.4737,43.6534881591797,-79.4332122802734,0.0006866455078125,0.0006866455078125
"214","dpz826z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4336,0.3375,160,0.0063,0.4873,0.1203,0.0316,0.0633,0.2912,43.6534881591797,-79.4318389892578,0.0006866455078125,0.0006866455078125
"215","dpz827h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1863,0.0606,33,0,0.0909,0.1212,0.303,0.3636,0.1213,43.6548614501953,-79.4359588623047,0.0006866455078125,0.0006866455078125
"216","dpz827j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6292,0.267,221,0.0731,0.1416,0.0457,0.1461,0.3562,0.2373,43.6548614501953,-79.4345855712891,0.0006866455078125,0.0006866455078125
"217","dpz827k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4204,0.0569,123,0,0.1382,0.0325,0.0163,0.4634,0.3496,43.6562347412109,-79.4359588623047,0.0006866455078125,0.0006866455078125
"218","dpz827m",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229,3,0.5234,0.2821,1875,0.0339,0.1635,0.1205,0.0221,0.2044,0.4556,43.6562347412109,-79.4345855712891,0.0006866455078125,0.0006866455078125
"219","dpz827n",2007,"02",2016-04-28,10922,378,2,16,20,5.6,NA,NA,0.6823,0.0618,6307,0.0258,0.1556,0.1642,0.0528,0.1169,0.4847,43.6548614501953,-79.4332122802734,0.0006866455078125,0.0006866455078125
"220","dpz827n",2008,"01",2016-04-28,10922,378,2,17.6,6,12.4,NA,NA,0.6823,0.0618,6307,0.0258,0.1556,0.1642,0.0528,0.1169,0.4847,43.6548614501953,-79.4332122802734,0.0006866455078125,0.0006866455078125
"221","dpz827n",2008,"06",2016-04-28,10922,378,2,15.5,0,28.3,NA,NA,0.6823,0.0618,6307,0.0258,0.1556,0.1642,0.0528,0.1169,0.4847,43.6548614501953,-79.4332122802734,0.0006866455078125,0.0006866455078125
"222","dpz827p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5855,0.129,411,0.0074,0.2148,0.2741,0.0247,0.0593,0.4197,43.6548614501953,-79.4318389892578,0.0006866455078125,0.0006866455078125
"223","dpz827q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7169,0.0582,5976,0.0257,0.1523,0.1669,0.0547,0.1144,0.486,43.6562347412109,-79.4332122802734,0.0006866455078125,0.0006866455078125
"224","dpz827s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5078,0.1447,850,0.0225,0.1706,0.1374,0.0723,0.1706,0.4266,43.6576080322266,-79.4359588623047,0.0006866455078125,0.0006866455078125
"225","dpz827t",NA,NA,2016-04-27,11740,2516,NA,NA,NA,NA,NA,NA,0.7403,0.1008,6312,0.0255,0.1522,0.1725,0.0572,0.1159,0.4767,43.6576080322266,-79.4345855712891,0.0006866455078125,0.0006866455078125
"226","dpz827u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717,0.071,1957,0.0216,0.1516,0.1655,0.0473,0.112,0.502,43.6589813232422,-79.4359588623047,0.0006866455078125,0.0006866455078125
"227","dpz827v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7797,0.1698,524,0.0192,0.1552,0.136,0.0843,0.2184,0.3869,43.6589813232422,-79.4345855712891,0.0006866455078125,0.0006866455078125
"228","dpz827w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2113,0.1172,367,0.0356,0.126,0.3233,0.0356,0.0603,0.4192,43.6576080322266,-79.4332122802734,0.0006866455078125,0.0006866455078125
"229","dpz827x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3225,0.1097,237,0.0427,0.1709,0.2821,0.0385,0.0769,0.3889,43.6576080322266,-79.4318389892578,0.0006866455078125,0.0006866455078125
"230","dpz827y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9653,0.1325,166,0.0364,0.1697,0.2788,0.0242,0.097,0.3939,43.6589813232422,-79.4332122802734,0.0006866455078125,0.0006866455078125
"231","dpz827z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4176,0.2126,508,0.0317,0.2396,0.2416,0.0455,0.0634,0.3782,43.6589813232422,-79.4318389892578,0.0006866455078125,0.0006866455078125
